,PairId,QASpan,Q_id,Q_user,Q_#A,A_id,A_user,#Title,#QWords,#QSentence.,"#QSentence,",#QSentence;,#AWords,#ASentence.,"#ASentence,",#ASentence;,Credible
16287,15567,4278,Q113_R70,U2,10,Q113_R70_C8,U244,2,79,2,1,2,79,12,1,16,1
16288,15568,4414,Q113_R70,U2,10,Q113_R70_C9,U244,2,79,2,1,2,79,3,1,6,0
16289,15569,9565,Q113_R70,U2,10,Q113_R70_C10,U245,2,79,2,1,2,79,34,1,8,1
16290,15570,173,Q113_R80,U3168,10,Q113_R80_C1,U2199,2,18,3,1,2,18,2,1,1,0
16291,15571,724,Q113_R80,U3168,10,Q113_R80_C2,U2,2,18,3,1,2,18,1,1,1,0
16292,15572,1284,Q113_R80,U3168,10,Q113_R80_C3,U2163,2,18,3,1,2,18,7,1,4,1
16293,15573,929609,Q113_R80,U3168,10,Q113_R80_C4,U3169,2,18,3,1,2,18,3,1,1,0
16294,15574,1400041,Q113_R80,U3168,10,Q113_R80_C5,U3170,2,18,3,1,2,18,2,1,2,0
16295,15575,1401704,Q113_R80,U3168,10,Q113_R80_C6,U3170,2,18,3,1,2,18,1,1,3,0
16296,15576,4802780,Q113_R80,U3168,10,Q113_R80_C7,U2,2,18,3,1,2,18,4,1,2,0
16297,15577,7757270,Q113_R80,U3168,10,Q113_R80_C8,U3171,2,18,3,1,2,18,4,1,3,0
16298,15578,36968929,Q113_R80,U3168,10,Q113_R80_C9,U3172,2,18,3,1,2,18,4,1,1,0
16299,15579,47869958,Q113_R80,U3168,10,Q113_R80_C10,U3173,2,18,3,1,2,18,5,1,3,1
16300,15580,4971,Q114_R2,U3174,10,Q114_R2_C1,U2,1,16,1,1,3,16,2,1,1,0
16301,15581,5716,Q114_R2,U3174,10,Q114_R2_C2,U456,1,16,1,1,3,16,1,1,1,0
16302,15582,6739,Q114_R2,U3174,10,Q114_R2_C3,U466,1,16,1,1,3,16,5,1,1,0
16303,15583,6981,Q114_R2,U3174,10,Q114_R2_C4,U984,1,16,1,1,3,16,2,1,1,1
16304,15584,7084,Q114_R2,U3174,10,Q114_R2_C5,U466,1,16,1,1,3,16,5,1,1,1
16305,15585,7457,Q114_R2,U3174,10,Q114_R2_C6,U431,1,16,1,1,3,16,5,1,3,0
16306,15586,13398,Q114_R2,U3174,10,Q114_R2_C7,U2,1,16,1,1,3,16,7,1,2,1
16307,15587,13485,Q114_R2,U3174,10,Q114_R2_C8,U3174,1,16,1,1,3,16,1,1,3,0
16308,15588,13822,Q114_R2,U3174,10,Q114_R2_C9,U268,1,16,1,1,3,16,10,1,4,0
16309,15589,14206,Q114_R2,U3174,10,Q114_R2_C10,U456,1,16,1,1,3,16,1,1,1,0
16310,15590,224,Q114_R4,U3175,10,Q114_R4_C1,U6,10,1,1,1,1,1,1,1,1,0
16311,15591,252,Q114_R4,U3175,10,Q114_R4_C2,U2,10,1,1,1,1,1,1,1,1,0
16312,15592,1286,Q114_R4,U3175,10,Q114_R4_C3,U3176,10,1,1,1,1,1,7,1,1,0
16313,15593,1300,Q114_R4,U3175,10,Q114_R4_C4,U386,10,1,1,1,1,1,1,1,1,0
16314,15594,2267,Q114_R4,U3175,10,Q114_R4_C5,U3177,10,1,1,1,1,1,2,1,2,0
16315,15595,2724,Q114_R4,U3175,10,Q114_R4_C6,U36,10,1,1,1,1,1,1,1,1,1
16316,15596,2935,Q114_R4,U3175,10,Q114_R4_C7,U2,10,1,1,1,1,1,2,1,2,0
16317,15597,3531,Q114_R4,U3175,10,Q114_R4_C8,U3178,10,1,1,1,1,1,2,1,1,0
16318,15598,3607,Q114_R4,U3175,10,Q114_R4_C9,U2498,10,1,1,1,1,1,10,1,1,0
16319,15599,6584,Q114_R4,U3175,10,Q114_R4_C10,U400,10,1,1,1,1,1,3,1,1,1
16320,15600,184,Q114_R5,U3179,10,Q114_R5_C1,U2,4,49,2,1,2,49,1,1,1,0
16321,15601,710,Q114_R5,U3179,10,Q114_R5_C2,U2,4,49,2,1,2,49,1,1,1,0
16322,15602,834,Q114_R5,U3179,10,Q114_R5_C3,U3179,4,49,2,1,2,49,1,1,1,0
16323,15603,1093,Q114_R5,U3179,10,Q114_R5_C4,U3179,4,49,2,1,2,49,9,1,1,0
16324,15604,1321,Q114_R5,U3179,10,Q114_R5_C5,U2,4,49,2,1,2,49,1,1,1,1
16325,15605,1599,Q114_R5,U3179,10,Q114_R5_C6,U400,4,49,2,1,2,49,8,1,1,1
16326,15606,1733,Q114_R5,U3179,10,Q114_R5_C7,U268,4,49,2,1,2,49,4,1,1,0
16327,15607,1900,Q114_R5,U3179,10,Q114_R5_C8,U3036,4,49,2,1,2,49,21,1,1,0
16328,15608,2164,Q114_R5,U3179,10,Q114_R5_C9,U231,4,49,2,1,2,49,1,1,1,0
16329,15609,2569,Q114_R5,U3179,10,Q114_R5_C10,U3180,4,49,2,1,2,49,12,1,2,1
16330,15610,99,Q114_R8,U3181,10,Q114_R8_C1,U3181,8,12,4,1,1,12,3,1,1,0
16331,15611,348,Q114_R8,U3181,10,Q114_R8_C2,U740,8,12,4,1,1,12,6,1,3,1
16332,15612,379,Q114_R8,U3181,10,Q114_R8_C3,U2,8,12,4,1,1,12,2,1,1,0
16333,15613,330701,Q114_R8,U3181,10,Q114_R8_C4,U3182,8,12,4,1,1,12,8,1,1,0
16334,15614,342102,Q114_R8,U3181,10,Q114_R8_C5,U424,8,12,4,1,1,12,2,1,1,0
16335,15615,871439,Q114_R8,U3181,10,Q114_R8_C6,U3183,8,12,4,1,1,12,4,1,9,1
16336,15616,892651,Q114_R8,U3181,10,Q114_R8_C7,U3184,8,12,4,1,1,12,6,1,1,0
16337,15617,893044,Q114_R8,U3181,10,Q114_R8_C8,U3184,8,12,4,1,1,12,3,1,1,0
16338,15618,893682,Q114_R8,U3181,10,Q114_R8_C9,U3185,8,12,4,1,1,12,2,1,3,0
16339,15619,72356320,Q114_R8,U3181,10,Q114_R8_C10,U3186,8,12,4,1,1,12,2,1,3,0
16340,15620,141,Q114_R9,U3187,10,Q114_R9_C1,U400,6,38,3,1,2,38,18,1,1,0
16341,15621,508,Q114_R9,U3187,10,Q114_R9_C2,U424,6,38,3,1,2,38,2,1,1,0
16342,15622,722,Q114_R9,U3187,10,Q114_R9_C3,U125,6,38,3,1,2,38,1,1,5,1
16343,15623,810,Q114_R9,U3187,10,Q114_R9_C4,U1163,6,38,3,1,2,38,6,1,2,1
16344,15624,2347,Q114_R9,U3187,10,Q114_R9_C5,U301,6,38,3,1,2,38,2,1,1,0
16345,15625,3467,Q114_R9,U3187,10,Q114_R9_C6,U3104,6,38,3,1,2,38,6,1,3,1
16346,15626,3809,Q114_R9,U3187,10,Q114_R9_C7,U3188,6,38,3,1,2,38,1,1,1,1
16347,15627,6605,Q114_R9,U3187,10,Q114_R9_C8,U2,6,38,3,1,2,38,5,1,1,0
16348,15628,20890,Q114_R9,U3187,10,Q114_R9_C9,U3189,6,38,3,1,2,38,7,1,3,1
16349,15629,76836,Q114_R9,U3187,10,Q114_R9_C10,U2,6,38,3,1,2,38,1,1,1,1
16350,15630,741,Q114_R11,U1155,10,Q114_R11_C1,U125,1,14,1,1,1,14,2,1,1,1
16351,15631,2003,Q114_R11,U1155,10,Q114_R11_C2,U210,1,14,1,1,1,14,1,1,1,0
16352,15632,2865,Q114_R11,U1155,10,Q114_R11_C3,U2,1,14,1,1,1,14,3,1,2,1
16353,15633,3040,Q114_R11,U1155,10,Q114_R11_C4,U372,1,14,1,1,1,14,5,1,2,1
16354,15634,4548,Q114_R11,U1155,10,Q114_R11_C5,U1163,1,14,1,1,1,14,3,1,1,0
16355,15635,4783,Q114_R11,U1155,10,Q114_R11_C6,U268,1,14,1,1,1,14,4,1,1,1
16356,15636,5325,Q114_R11,U1155,10,Q114_R11_C7,U51,1,14,1,1,1,14,2,1,4,1
16357,15637,6265,Q114_R11,U1155,10,Q114_R11_C8,U3190,1,14,1,1,1,14,7,1,2,1
16358,15638,6313,Q114_R11,U1155,10,Q114_R11_C9,U2,1,14,1,1,1,14,6,1,6,1
16359,15639,7104,Q114_R11,U1155,10,Q114_R11_C10,U2,1,14,1,1,1,14,6,1,1,1
16360,15640,51,Q114_R15,U2,10,Q114_R15_C1,U2,5,91,12,1,5,91,1,1,1,0
16361,15641,220,Q114_R15,U2,10,Q114_R15_C2,U2,5,91,12,1,5,91,6,1,1,1
16362,15642,237,Q114_R15,U2,10,Q114_R15_C3,U210,5,91,12,1,5,91,2,1,1,0
16363,15643,284,Q114_R15,U2,10,Q114_R15_C4,U3191,5,91,12,1,5,91,2,1,2,0
16364,15644,334,Q114_R15,U2,10,Q114_R15_C5,U2,5,91,12,1,5,91,10,1,3,0
16365,15645,335,Q114_R15,U2,10,Q114_R15_C6,U493,5,91,12,1,5,91,3,1,1,0
16366,15646,340,Q114_R15,U2,10,Q114_R15_C7,U302,5,91,12,1,5,91,4,1,1,0
16367,15647,349,Q114_R15,U2,10,Q114_R15_C8,U210,5,91,12,1,5,91,2,1,1,0
16368,15648,398,Q114_R15,U2,10,Q114_R15_C9,U3192,5,91,12,1,5,91,3,1,1,0
16369,15649,591,Q114_R15,U2,10,Q114_R15_C10,U2,5,91,12,1,5,91,7,1,1,0
16370,15650,50,Q114_R20,U268,10,Q114_R20_C1,U210,2,17,3,1,1,17,2,1,1,0
16371,15651,116,Q114_R20,U268,10,Q114_R20_C2,U268,2,17,3,1,1,17,1,1,1,1
16372,15652,139,Q114_R20,U268,10,Q114_R20_C3,U361,2,17,3,1,1,17,1,1,1,1
16373,15653,163,Q114_R20,U268,10,Q114_R20_C4,U210,2,17,3,1,1,17,2,1,1,1
16374,15654,177,Q114_R20,U268,10,Q114_R20_C5,U2497,2,17,3,1,1,17,1,1,2,0
16375,15655,230,Q114_R20,U268,10,Q114_R20_C6,U3189,2,17,3,1,1,17,6,1,2,1
16376,15656,252,Q114_R20,U268,10,Q114_R20_C7,U268,2,17,3,1,1,17,1,1,1,0
16377,15657,274,Q114_R20,U268,10,Q114_R20_C8,U3193,2,17,3,1,1,17,1,1,1,0
16378,15658,422,Q114_R20,U268,10,Q114_R20_C9,U2497,2,17,3,1,1,17,1,1,1,0
16379,15659,500,Q114_R20,U268,10,Q114_R20_C10,U317,2,17,3,1,1,17,22,1,1,1
16380,15660,340,Q114_R25,U385,10,Q114_R25_C1,U2,4,79,5,1,4,79,3,1,1,0
16381,15661,477,Q114_R25,U385,10,Q114_R25_C2,U385,4,79,5,1,4,79,6,1,1,0
16382,15662,844,Q114_R25,U385,10,Q114_R25_C3,U1137,4,79,5,1,4,79,1,1,1,1
16383,15663,977,Q114_R25,U385,10,Q114_R25_C4,U385,4,79,5,1,4,79,6,1,2,1
16384,15664,1088,Q114_R25,U385,10,Q114_R25_C5,U2,4,79,5,1,4,79,8,1,2,0
16385,15665,1158,Q114_R25,U385,10,Q114_R25_C6,U202,4,79,5,1,4,79,6,1,2,0
16386,15666,1487,Q114_R25,U385,10,Q114_R25_C7,U385,4,79,5,1,4,79,20,1,2,1
16387,15667,1886,Q114_R25,U385,10,Q114_R25_C8,U202,4,79,5,1,4,79,8,1,1,0
16388,15668,2052,Q114_R25,U385,10,Q114_R25_C9,U1137,4,79,5,1,4,79,1,1,4,1
16389,15669,2467,Q114_R25,U385,10,Q114_R25_C10,U385,4,79,5,1,4,79,22,1,4,0
16400,15670,213,Q115_R2,U3196,10,Q115_R2_C1,U3197,11,20,1,1,1,20,2,1,1,1
16401,15671,850,Q115_R2,U3196,10,Q115_R2_C2,U718,11,20,1,1,1,20,1,1,1,1
16402,15672,992,Q115_R2,U3196,10,Q115_R2_C3,U1490,11,20,1,1,1,20,7,1,3,1
16403,15673,1352,Q115_R2,U3196,10,Q115_R2_C4,U2,11,20,1,1,1,20,2,1,1,1
16404,15674,1673,Q115_R2,U3196,10,Q115_R2_C5,U2,11,20,1,1,1,20,4,1,1,1
16405,15675,2450,Q115_R2,U3196,10,Q115_R2_C6,U3198,11,20,1,1,1,20,16,1,1,1
16406,15676,2458,Q115_R2,U3196,10,Q115_R2_C7,U3199,11,20,1,1,1,20,1,1,1,1
16407,15677,692673,Q115_R2,U3196,10,Q115_R2_C8,U3200,11,20,1,1,1,20,8,1,4,0
16408,15678,11663792,Q115_R2,U3196,10,Q115_R2_C9,U3201,11,20,1,1,1,20,3,1,1,0
16409,15679,11665000,Q115_R2,U3196,10,Q115_R2_C10,U3202,11,20,1,1,1,20,5,1,2,1
16410,15680,1018,Q115_R7,U3203,10,Q115_R7_C1,U3204,5,82,3,1,3,82,6,1,2,1
16411,15681,1266,Q115_R7,U3203,10,Q115_R7_C2,U960,5,82,3,1,3,82,4,1,1,1
16412,15682,2426,Q115_R7,U3203,10,Q115_R7_C3,U2,5,82,3,1,3,82,10,1,15,1
16413,15683,9736,Q115_R7,U3203,10,Q115_R7_C4,U3205,5,82,3,1,3,82,4,1,3,0
16414,15684,14969,Q115_R7,U3203,10,Q115_R7_C5,U3206,5,82,3,1,3,82,6,1,2,1
16415,15685,2339961,Q115_R7,U3203,10,Q115_R7_C6,U3207,5,82,3,1,3,82,2,1,1,0
16416,15686,10027048,Q115_R7,U3203,10,Q115_R7_C7,U3208,5,82,3,1,3,82,9,1,9,0
16417,15687,10554395,Q115_R7,U3203,10,Q115_R7_C8,U3209,5,82,3,1,3,82,17,1,11,0
16418,15688,10574577,Q115_R7,U3203,10,Q115_R7_C9,U3208,5,82,3,1,3,82,7,1,2,0
16419,15689,10580270,Q115_R7,U3203,10,Q115_R7_C10,U2,5,82,3,1,3,82,7,1,2,0
16420,15690,17670,Q115_R8,U558,10,Q115_R8_C1,U559,5,86,2,1,5,86,9,1,3,1
16421,15691,26667,Q115_R8,U558,10,Q115_R8_C2,U560,5,86,2,1,5,86,10,1,6,1
16422,15692,28244,Q115_R8,U558,10,Q115_R8_C3,U561,5,86,2,1,5,86,3,1,1,1
16423,15693,32979,Q115_R8,U558,10,Q115_R8_C4,U562,5,86,2,1,5,86,3,1,1,0
16424,15694,41483,Q115_R8,U558,10,Q115_R8_C5,U563,5,86,2,1,5,86,2,1,2,0
16425,15695,44016,Q115_R8,U558,10,Q115_R8_C6,U2,5,86,2,1,5,86,4,1,6,1
16426,15696,44373,Q115_R8,U558,10,Q115_R8_C7,U564,5,86,2,1,5,86,11,1,2,1
16427,15697,45116,Q115_R8,U558,10,Q115_R8_C8,U565,5,86,2,1,5,86,10,1,3,1
16428,15698,45161,Q115_R8,U558,10,Q115_R8_C9,U562,5,86,2,1,5,86,1,1,2,0
16429,15699,52438,Q115_R8,U558,10,Q115_R8_C10,U566,5,86,2,1,5,86,14,1,4,0
16430,15700,235,Q115_R11,U2105,10,Q115_R11_C1,U556,2,28,2,1,1,28,3,1,1,1
16431,15701,491,Q115_R11,U2105,10,Q115_R11_C2,U3210,2,28,2,1,1,28,4,1,2,0
16432,15702,2003,Q115_R11,U2105,10,Q115_R11_C3,U188,2,28,2,1,1,28,4,1,4,1
16433,15703,9034,Q115_R11,U2105,10,Q115_R11_C4,U2105,2,28,2,1,1,28,8,1,1,0
16434,15704,11083,Q115_R11,U2105,10,Q115_R11_C5,U3211,2,28,2,1,1,28,21,1,2,0
16435,15705,11728,Q115_R11,U2105,10,Q115_R11_C6,U556,2,28,2,1,1,28,5,1,3,1
16436,15706,12642,Q115_R11,U2105,10,Q115_R11_C7,U188,2,28,2,1,1,28,29,1,3,0
16437,15707,12795,Q115_R11,U2105,10,Q115_R11_C8,U2105,2,28,2,1,1,28,4,1,3,0
16438,15708,12986,Q115_R11,U2105,10,Q115_R11_C9,U3211,2,28,2,1,1,28,9,1,1,0
16439,15709,12992,Q115_R11,U2105,10,Q115_R11_C10,U2105,2,28,2,1,1,28,2,1,6,0
16440,15710,239,Q115_R13,U3212,10,Q115_R13_C1,U331,4,48,3,1,2,48,3,1,5,1
16441,15711,3829,Q115_R13,U3212,10,Q115_R13_C2,U1066,4,48,3,1,2,48,3,1,2,0
16442,15712,57763,Q115_R13,U3212,10,Q115_R13_C3,U24,4,48,3,1,2,48,6,1,13,1
16443,15713,240462,Q115_R13,U3212,10,Q115_R13_C4,U3212,4,48,3,1,2,48,7,1,9,0
16444,15714,6195731,Q115_R13,U3212,10,Q115_R13_C5,U2011,4,48,3,1,2,48,2,1,4,0
16445,15715,6200871,Q115_R13,U3212,10,Q115_R13_C6,U188,4,48,3,1,2,48,5,1,1,0
16446,15716,6203299,Q115_R13,U3212,10,Q115_R13_C7,U3213,4,48,3,1,2,48,16,1,14,1
16447,15717,23490292,Q115_R13,U3212,10,Q115_R13_C8,U3214,4,48,3,1,2,48,5,1,1,0
16448,15718,23491453,Q115_R13,U3212,10,Q115_R13_C9,U188,4,48,3,1,2,48,16,1,1,0
16449,15719,23492909,Q115_R13,U3212,10,Q115_R13_C10,U331,4,48,3,1,2,48,10,1,1,0
16450,15720,672,Q115_R14,U3215,10,Q115_R14_C1,U427,4,35,3,1,3,35,6,1,1,1
16451,15721,2424,Q115_R14,U3215,10,Q115_R14_C2,U1010,4,35,3,1,3,35,2,1,2,1
16452,15722,6884,Q115_R14,U3215,10,Q115_R14_C3,U3216,4,35,3,1,3,35,2,1,1,1
16453,15723,66021,Q115_R14,U3215,10,Q115_R14_C4,U3217,4,35,3,1,3,35,2,1,5,1
16454,15724,69581,Q115_R14,U3215,10,Q115_R14_C5,U3215,4,35,3,1,3,35,1,1,2,0
16455,15725,396506,Q115_R14,U3215,10,Q115_R14_C6,U3217,4,35,3,1,3,35,1,1,2,0
16456,15726,955677,Q115_R14,U3215,10,Q115_R14_C7,U3218,4,35,3,1,3,35,3,1,2,1
16457,15727,42649500,Q115_R14,U3215,10,Q115_R14_C8,U3219,4,35,3,1,3,35,12,1,2,0
16458,15728,71806554,Q115_R14,U3215,10,Q115_R14_C9,U2,4,35,3,1,3,35,11,1,2,1
16459,15729,89812255,Q115_R14,U3215,10,Q115_R14_C10,U3220,4,35,3,1,3,35,4,1,2,0
16460,15730,327,Q115_R15,U730,10,Q115_R15_C1,U188,5,39,1,1,1,39,2,1,3,1
16461,15731,34920,Q115_R15,U730,10,Q115_R15_C2,U661,5,39,1,1,1,39,4,1,1,1
16462,15732,39223,Q115_R15,U730,10,Q115_R15_C3,U3221,5,39,1,1,1,39,3,1,1,1
16463,15733,63984,Q115_R15,U730,10,Q115_R15_C4,U858,5,39,1,1,1,39,9,1,10,1
16464,15734,63624441,Q115_R15,U730,10,Q115_R15_C5,U3222,5,39,1,1,1,39,3,1,1,0
16465,15735,63654432,Q115_R15,U730,10,Q115_R15_C6,U661,5,39,1,1,1,39,4,1,2,0
16466,15736,63720294,Q115_R15,U730,10,Q115_R15_C7,U3223,5,39,1,1,1,39,4,1,2,0
16467,15737,63741949,Q115_R15,U730,10,Q115_R15_C8,U3224,5,39,1,1,1,39,3,1,2,0
16468,15738,63758173,Q115_R15,U730,10,Q115_R15_C9,U188,5,39,1,1,1,39,3,1,2,0
16469,15739,63763118,Q115_R15,U730,10,Q115_R15_C10,U3224,5,39,1,1,1,39,7,1,1,0
16470,15740,2983,Q115_R16,U2,10,Q115_R16_C1,U3225,5,19,2,1,3,19,3,1,1,1
16471,15741,4413,Q115_R16,U2,10,Q115_R16_C2,U2,5,19,2,1,3,19,3,1,2,0
16472,15742,8317,Q115_R16,U2,10,Q115_R16_C3,U167,5,19,2,1,3,19,8,1,1,0
16473,15743,32403,Q115_R16,U2,10,Q115_R16_C4,U3206,5,19,2,1,3,19,10,1,5,0
16474,15744,1223182,Q115_R16,U2,10,Q115_R16_C5,U3226,5,19,2,1,3,19,6,1,1,1
16475,15745,9625313,Q115_R16,U2,10,Q115_R16_C6,U3227,5,19,2,1,3,19,5,1,4,1
16476,15746,10017237,Q115_R16,U2,10,Q115_R16_C7,U3228,5,19,2,1,3,19,2,1,1,0
16477,15747,10162632,Q115_R16,U2,10,Q115_R16_C8,U2004,5,19,2,1,3,19,3,1,2,0
16478,15748,10308130,Q115_R16,U2,10,Q115_R16_C9,U3228,5,19,2,1,3,19,10,1,3,1
16479,15749,10835424,Q115_R16,U2,10,Q115_R16_C10,U2004,5,19,2,1,3,19,4,1,3,0
16480,15750,2163,Q115_R23,U187,10,Q115_R23_C1,U188,3,33,3,1,1,33,9,1,3,1
16481,15751,15783,Q115_R23,U187,10,Q115_R23_C2,U189,3,33,3,1,1,33,23,1,3,1
16482,15752,62433,Q115_R23,U187,10,Q115_R23_C3,U38,3,33,3,1,1,33,7,1,1,1
16483,15753,67483,Q115_R23,U187,10,Q115_R23_C4,U187,3,33,3,1,1,33,11,1,1,0
16484,15754,77193,Q115_R23,U187,10,Q115_R23_C5,U189,3,33,3,1,1,33,11,1,1,0
16485,15755,80361,Q115_R23,U187,10,Q115_R23_C6,U187,3,33,3,1,1,33,13,1,2,0
16486,15756,839550,Q115_R23,U187,10,Q115_R23_C7,U190,3,33,3,1,1,33,3,1,2,0
16487,15757,844967,Q115_R23,U187,10,Q115_R23_C8,U187,3,33,3,1,1,33,4,1,1,0
16488,15758,1852061,Q115_R23,U187,10,Q115_R23_C9,U190,3,33,3,1,1,33,3,1,4,0
16489,15759,3044737,Q115_R23,U187,10,Q115_R23_C10,U191,3,33,3,1,1,33,2,1,7,1
16490,15760,1743,Q115_R24,U2768,10,Q115_R24_C1,U2769,3,55,7,1,1,55,6,1,2,0
16491,15761,4821,Q115_R24,U2768,10,Q115_R24_C2,U575,3,55,7,1,1,55,5,1,3,1
16492,15762,12651,Q115_R24,U2768,10,Q115_R24_C3,U559,3,55,7,1,1,55,3,1,1,1
16493,15763,31722,Q115_R24,U2768,10,Q115_R24_C4,U562,3,55,7,1,1,55,15,1,1,1
16494,15764,35478,Q115_R24,U2768,10,Q115_R24_C5,U2770,3,55,7,1,1,55,6,1,3,1
16495,15765,89953,Q115_R24,U2768,10,Q115_R24_C6,U2768,3,55,7,1,1,55,4,1,1,0
16496,15766,127333,Q115_R24,U2768,10,Q115_R24_C7,U2768,3,55,7,1,1,55,3,1,1,0
16497,15767,130727,Q115_R24,U2768,10,Q115_R24_C8,U2771,3,55,7,1,1,55,24,1,3,1
16498,15768,611150,Q115_R24,U2768,10,Q115_R24_C9,U1019,3,55,7,1,1,55,18,1,8,0
16499,15769,647490,Q115_R24,U2768,10,Q115_R24_C10,U562,3,55,7,1,1,55,5,1,2,0
16500,15770,626,Q116_R2,U349,10,Q116_R2_C1,U350,6,39,4,1,2,39,2,1,1,1
16501,15771,908,Q116_R2,U349,10,Q116_R2_C2,U236,6,39,4,1,2,39,1,1,3,0
16502,15772,1050,Q116_R2,U349,10,Q116_R2_C3,U2,6,39,4,1,2,39,2,1,1,0
16503,15773,3562,Q116_R2,U349,10,Q116_R2_C4,U351,6,39,4,1,2,39,6,1,4,1
16504,15774,4405,Q116_R2,U349,10,Q116_R2_C5,U352,6,39,4,1,2,39,1,1,2,1
16505,15775,7614,Q116_R2,U349,10,Q116_R2_C6,U353,6,39,4,1,2,39,2,1,4,1
16506,15776,7993,Q116_R2,U349,10,Q116_R2_C7,U354,6,39,4,1,2,39,5,1,3,0
16507,15777,14386,Q116_R2,U349,10,Q116_R2_C8,U175,6,39,4,1,2,39,11,1,1,0
16508,15778,17860,Q116_R2,U349,10,Q116_R2_C9,U2,6,39,4,1,2,39,10,1,15,1
16509,15779,19580,Q116_R2,U349,10,Q116_R2_C10,U2,6,39,4,1,2,39,3,1,2,0
16510,15780,961,Q116_R7,U3229,10,Q116_R7_C1,U2,11,34,1,1,1,34,16,1,8,1
16511,15781,2791,Q116_R7,U3229,10,Q116_R7_C2,U3230,11,34,1,1,1,34,2,1,5,1
16512,15782,4243,Q116_R7,U3229,10,Q116_R7_C3,U237,11,34,1,1,1,34,14,1,8,1
16513,15783,13149,Q116_R7,U3229,10,Q116_R7_C4,U2,11,34,1,1,1,34,4,1,1,1
16514,15784,30770,Q116_R7,U3229,10,Q116_R7_C5,U3229,11,34,1,1,1,34,4,1,2,0
16515,15785,535508,Q116_R7,U3229,10,Q116_R7_C6,U3231,11,34,1,1,1,34,3,1,4,0
16516,15786,536276,Q116_R7,U3229,10,Q116_R7_C7,U178,11,34,1,1,1,34,2,1,1,1
16517,15787,536578,Q116_R7,U3229,10,Q116_R7_C8,U2,11,34,1,1,1,34,2,1,1,0
16518,15788,18165953,Q116_R7,U3229,10,Q116_R7_C9,U383,11,34,1,1,1,34,6,1,1,0
16519,15789,18238442,Q116_R7,U3229,10,Q116_R7_C10,U3232,11,34,1,1,1,34,6,1,3,0
16520,15790,4214,Q116_R11,U1282,10,Q116_R11_C1,U1283,8,67,8,1,2,67,4,1,2,1
16521,15791,5232,Q116_R11,U1282,10,Q116_R11_C2,U946,8,67,8,1,2,67,9,1,1,1
16522,15792,6185,Q116_R11,U1282,10,Q116_R11_C3,U1284,8,67,8,1,2,67,4,1,5,1
16523,15793,6367,Q116_R11,U1282,10,Q116_R11_C4,U1285,8,67,8,1,2,67,5,1,4,1
16524,15794,7176,Q116_R11,U1282,10,Q116_R11_C5,U445,8,67,8,1,2,67,8,1,1,0
16525,15795,7207,Q116_R11,U1282,10,Q116_R11_C6,U1286,8,67,8,1,2,67,19,1,2,0
16526,15796,8673,Q116_R11,U1282,10,Q116_R11_C7,U1285,8,67,8,1,2,67,18,1,6,0
16527,15797,9689,Q116_R11,U1282,10,Q116_R11_C8,U1284,8,67,8,1,2,67,5,1,7,0
16528,15798,11541,Q116_R11,U1282,10,Q116_R11_C9,U1286,8,67,8,1,2,67,21,1,3,0
16529,15799,11666,Q116_R11,U1282,10,Q116_R11_C10,U1287,8,67,8,1,2,67,3,1,4,0
16530,15800,265,Q116_R17,U3233,10,Q116_R17_C1,U1004,6,38,5,1,2,38,6,1,1,1
16531,15801,507,Q116_R17,U3233,10,Q116_R17_C2,U3234,6,38,5,1,2,38,6,1,3,1
16532,15802,586,Q116_R17,U3233,10,Q116_R17_C3,U3235,6,38,5,1,2,38,1,1,2,1
16533,15803,3726,Q116_R17,U3233,10,Q116_R17_C4,U3233,6,38,5,1,2,38,1,1,1,0
16534,15804,9949,Q116_R17,U3233,10,Q116_R17_C5,U544,6,38,5,1,2,38,4,1,1,1
16535,15805,27191,Q116_R17,U3233,10,Q116_R17_C6,U1769,6,38,5,1,2,38,4,1,2,0
16536,15806,58400,Q116_R17,U3233,10,Q116_R17_C7,U65,6,38,5,1,2,38,4,1,1,0
16537,15807,76301,Q116_R17,U3233,10,Q116_R17_C8,U3233,6,38,5,1,2,38,1,1,1,0
16538,15808,211969,Q116_R17,U3233,10,Q116_R17_C9,U1769,6,38,5,1,2,38,3,1,1,0
16539,15809,18740119,Q116_R17,U3233,10,Q116_R17_C10,U3236,6,38,5,1,2,38,10,1,1,0
16540,15810,1128,Q116_R41,U313,10,Q116_R41_C1,U314,4,57,7,1,1,57,9,1,5,1
16541,15811,2897,Q116_R41,U313,10,Q116_R41_C2,U313,4,57,7,1,1,57,6,1,3,0
16542,15812,3185,Q116_R41,U313,10,Q116_R41_C3,U315,4,57,7,1,1,57,10,1,9,1
16543,15813,3545,Q116_R41,U313,10,Q116_R41_C4,U313,4,57,7,1,1,57,3,1,2,0
16544,15814,22006,Q116_R41,U313,10,Q116_R41_C5,U316,4,57,7,1,1,57,7,1,7,0
16545,15815,84447,Q116_R41,U313,10,Q116_R41_C6,U313,4,57,7,1,1,57,7,1,3,0
16546,15816,172242,Q116_R41,U313,10,Q116_R41_C7,U316,4,57,7,1,1,57,3,1,2,0
16547,15817,179731,Q116_R41,U313,10,Q116_R41_C8,U2,4,57,7,1,1,57,1,1,1,0
16548,15818,179766,Q116_R41,U313,10,Q116_R41_C9,U2,4,57,7,1,1,57,1,1,1,0
